0.000	start	-	20,52,0	centre=0,0 rmax=20 _=0 relief_sd=2.3	0.00,0.00,0.00,0.0000
460.732	place	mcl_colorblocks:hardened_clay_orange	-2,41,-3	-	-9.37,51.61,-15.46,24.6248
463.359	place	mcl_core:mossycobble	-34,41,8	-	-14.79,53.69,-2.44,26.2759
464.675	place	mcl_colorblocks:hardened_clay_orange	-27,43,16	-	-21.97,50.16,0.05,25.6374
465.990	place	mcl_core:brick_block	-7,40,13	-	-21.29,48.75,7.01,23.9667
467.305	place	mcl_core:gravel	-5,41,1	-	-14.27,50.07,4.48,22.7244
468.620	redig	mcl_books:bookshelf	-13,41,-20	359.398	-11.89,50.90,-2.84,21.9454
469.943	place	mcl_books:bookshelf	-31,37,-31	-	-14.99,51.61,-9.98,21.2490
472.575	place	mcl_core:brick_block	1,42,-3	-	-9.71,51.84,-17.17,24.4918
473.888	place	mcl_core:birchwood	-12,39,18	-	-8.62,53.39,-9.64,25.4078
475.201	place	mcl_core:gravel	-35,42,7	-	-13.40,54.49,-3.61,26.1567
476.514	place	mcl_core:gravel	-30,36,2	-	-20.92,50.62,-1.49,26.2010
477.829	place	mcl_core:birchwood	-18,38,20	-	-22.26,48.93,5.86,24.6230
479.140	place	mcl_core:gravel	-3,41,-4	-	-15.17,49.66,5.60,22.9222
480.454	place	mcl_colorblocks:hardened_clay_orange	-14,41,-17	-	-11.65,50.91,-1.20,22.0830
481.774	place	mcl_colorblocks:hardened_clay_orange	-28,37,-24	-	-13.75,51.39,-8.68,21.3980
483.092	place	mcl_core:mossycobble	-9,37,-36	-	-16.57,50.60,-15.34,22.3280
484.405	place	mcl_core:gravel	5,41,-6	-	-10.86,52.48,-18.21,24.2081
485.719	redig	mcl_books:bookshelf	-7,41,-2	321.244	-8.40,51.99,-11.06,25.2597
488.351	place	mcl_core:gravel	-44,38,2	-	-19.61,51.05,-1.65,26.5167
489.666	place	mcl_core:brick_block	-23,38,22	-	-22.77,48.97,4.80,25.1276
490.982	place	mcl_colorblocks:hardened_clay_orange	-6,41,-4	-	-16.36,49.35,6.38,23.0781
492.297	redig	mcl_books:bookshelf	-12,40,-15	298.845	-11.92,50.82,0.15,22.2150
493.612	place	mcl_colorblocks:hardened_clay_orange	-24,38,-29	-	-13.08,51.33,-7.49,21.5010
494.927	place	mcl_core:brick_block	-14,37,-36	-	-17.24,50.83,-13.84,22.1460
496.243	place	mcl_colorblocks:hardened_clay_orange	8,41,-11	-	-12.29,53.31,-18.57,23.9048
497.559	place	mcl_core:gravel	-11,40,-9	-	-8.62,51.38,-12.04,25.1011
498.872	place	mcl_core:gravel	-27,37,12	-	-11.41,55.67,-4.85,25.8402
501.503	redig	mcl_core:gravel	-23,38,12	222.495	-23.29,49.12,3.65,25.2985
502.819	redig	mcl_colorblocks:hardened_clay_orange	-5,42,7	223.809	-18.19,48.99,7.04,23.2401
504.137	place	mcl_core:mossycobble	-12,40,-2	-	-12.87,50.54,1.53,22.3565
505.454	place	mcl_core:brick_block	-15,44,-17	-	-12.95,51.74,-6.21,21.6453
506.770	place	mcl_colorblocks:hardened_clay_orange	-20,37,-36	-	-17.13,50.92,-12.77,21.8688
508.085	place	mcl_core:gravel	11,39,-22	-	-13.08,53.46,-19.02,23.4234
509.411	redig	mcl_colorblocks:hardened_clay_orange	2,41,-3	363.343	-8.16,51.47,-13.59,24.9498
512.039	place	mcl_core:brick_block	-38,34,8	-	-16.32,52.88,-1.64,26.4008
513.352	place	mcl_core:brick_block	-30,36,10	-	-22.69,49.75,1.72,25.4756
514.666	redig	mcl_core:gravel	-5,41,8	405.453	-20.03,48.81,7.52,23.5862
515.982	redig	mcl_core:brick_block	-7,50,-9	218.546	-13.61,50.32,3.48,22.5577
517.295	place	mcl_books:bookshelf	-14,39,-15	-	-12.21,51.35,-4.11,21.8323
518.613	place	mcl_core:brick_block	-33,37,-28	-	-16.08,51.42,-10.83,21.1983
521.246	place	mcl_colorblocks:hardened_clay_orange	-1,41,0	-	-9.20,51.62,-15.62,24.6755
523.880	place	mcl_core:birchwood	-34,35,9	-	-14.98,53.46,-2.66,26.2835
525.198	redig	mcl_colorblocks:hardened_clay_orange	-20,38,17	151.404	-21.95,50.08,0.22,25.5708
526.514	place	mcl_core:birchwood	-11,40,14	-	-21.06,48.85,7.21,23.9552
527.831	place	mcl_core:brick_block	-9,48,-6	-	-14.06,50.10,4.57,22.7046
529.148	redig	mcl_core:brick_block	-15,45,-18	226.451	-11.81,51.09,-2.81,21.9424
530.464	place	mcl_core:birchwood	-31,37,-29	-	-14.70,51.54,-10.00,21.2874
533.098	place	mcl_books:bookshelf	0,41,-5	-	-9.99,51.98,-17.29,24.4793
534.412	place	mcl_books:bookshelf	-14,40,11	-	-8.80,52.41,-9.77,25.3906
537.040	place	mcl_core:brick_block	-33,36,2	-	-20.84,50.44,-1.08,26.1282
538.361	place	mcl_core:brick_block	-14,39,17	-	-22.27,48.99,6.34,24.6212
539.680	place	mcl_core:birchwood	0,41,1	-	-15.15,49.70,5.99,22.9077
540.994	place	mcl_core:brick_block	-13,38,-23	-	-11.78,50.87,-0.88,22.0592
542.320	place	mcl_core:mossycobble	-32,37,-30	-	-14.15,51.54,-8.31,21.3591
543.637	place	mcl_core:gravel	-7,37,-34	-	-16.74,50.41,-14.94,22.4140
544.951	place	mcl_core:birchwood	4,41,-9	-	-10.89,52.08,-17.72,24.2057
546.269	redig	mcl_core:brick_block	-4,42,2	272.500	-8.30,52.55,-10.58,25.2352
548.902	redig	mcl_core:mossycobble	-29,36,-1	90.862	-19.42,51.23,-1.24,26.6319
550.217	place	mcl_core:gravel	-25,38,21	-	-23.10,48.91,4.85,25.1647
551.532	redig	mcl_core:brick_block	-5,41,5	339.672	-16.98,49.22,6.84,23.1101
552.849	place	mcl_core:birchwood	-9,46,-10	-	-12.34,50.76,0.76,22.2436
554.168	place	mcl_core:brick_block	-21,38,-30	-	-13.27,51.37,-6.94,21.5395
555.484	place	mcl_core:brick_block	-13,37,-36	-	-17.13,50.66,-13.51,22.1771
556.799	place	mcl_colorblocks:hardened_clay_orange	9,41,-15	-	-12.32,53.22,-18.81,23.7460
558.114	place	mcl_core:mossycobble	-12,40,-3	-	-8.20,51.35,-12.63,25.0474
559.430	place	mcl_core:brick_block	-25,37,11	-	-10.77,56.05,-5.38,25.8480
562.067	place	mcl_core:brick_block	-27,38,24	-	-22.72,49.47,2.98,25.2878
563.384	place	mcl_core:brick_block	-6,41,8	-	-18.40,48.96,7.40,23.3490
564.698	place	mcl_core:brick_block	-7,41,-2	-	-12.67,50.49,2.39,22.4230
566.013	place	mcl_core:brick_block	-16,46,-18	-	-12.29,51.69,-5.32,21.7044
567.330	redig	mcl_books:bookshelf	-24,38,-28	263.289	-16.68,51.36,-11.77,21.3427
569.966	place	mcl_core:brick_block	-7,50,-9	-	-8.62,51.50,-14.99,24.8072
572.599	redig	mcl_core:gravel	-30,36,2	476.514	-15.22,53.63,-2.17,26.2985
573.912	redig	mcl_core:gravel	-29,37,10	150.089	-22.26,50.12,0.47,25.6470
575.226	redig	mcl_core:gravel	-4,41,4	211.958	-21.29,48.70,7.23,23.8855
576.553	place	mcl_colorblocks:hardened_clay_orange	-7,41,1	-	-14.30,50.11,4.33,22.6975
577.867	redig	mcl_core:brick_block	-17,44,-17	94.817	-12.03,51.19,-3.02,21.9321
579.179	place	mcl_books:bookshelf	-31,37,-23	-	-15.23,51.62,-10.04,21.2246
580.496	redig	mcl_core:birchwood	-7,38,-32	144.812	-15.65,51.69,-16.93,22.5560
581.812	place	mcl_core:mossycobble	1,41,-1	-	-9.48,51.57,-16.71,24.5261
583.125	place	mcl_core:birchwood	-16,39,15	-	-8.60,53.70,-9.14,25.4223
585.753	redig	mcl_core:mossycobble	-29,42,13	355.451	-20.90,50.68,-0.98,26.2217
587.067	place	mcl_colorblocks:hardened_clay_orange	-12,39,20	-	-22.46,48.78,6.23,24.5145
588.380	place	mcl_core:brick_block	-1,41,-5	-	-15.30,49.55,5.61,22.8960
589.700	place	mcl_core:birchwood	-6,44,-23	-	-11.89,50.91,-1.29,22.0647
591.014	place	mcl_core:gravel	-30,37,-24	-	-14.19,51.65,-8.66,21.3536
592.328	place	mcl_core:gravel	-11,37,-34	-	-16.62,50.51,-15.25,22.4283
593.649	place	mcl_books:bookshelf	3,42,-6	-	-10.65,52.01,-17.56,24.2735
594.964	place	mcl_core:brick_block	-12,40,11	-	-8.44,52.60,-10.31,25.2951
598.922	place	mcl_core:mossycobble	-19,38,24	-	-22.59,48.92,5.34,24.9318
600.239	redig	mcl_books:bookshelf	-3,41,-2	333.095	-15.72,49.45,5.98,22.9951
601.558	redig	mcl_colorblocks:hardened_clay_orange	-14,41,-17	480.454	-11.74,50.92,-0.59,22.1495
602.874	redig	mcl_core:brick_block	-14,44,-19	238.288	-13.39,51.43,-8.15,21.4453
604.191	place	mcl_core:mossycobble	-13,37,-39	-	-16.92,50.73,-14.66,22.2177
605.511	place	mcl_colorblocks:hardened_clay_orange	6,41,-9	-	-11.58,52.83,-18.53,24.0666
606.830	place	mcl_core:mossycobble	-7,46,-5	-	-8.47,51.33,-11.63,25.1660
609.461	place	mcl_core:gravel	-40,34,-3	-	-18.84,51.40,-1.55,26.5794
610.776	place	mcl_core:birchwood	-28,38,25	-	-22.84,49.12,4.16,25.1884
612.102	place	mcl_core:birchwood	-4,42,2	-	-17.20,49.19,6.97,23.1746
613.418	redig	mcl_core:gravel	-8,47,-6	327.828	-12.34,50.72,1.09,22.2677
614.735	place	mcl_core:birchwood	-22,38,-15	-	-13.06,51.72,-6.63,21.5806
616.050	redig	mcl_books:bookshelf	-23,39,-26	433.083	-17.25,50.90,-13.13,21.9750
617.366	place	mcl_core:mossycobble	8,40,-15	-	-12.80,53.21,-18.84,23.6375
618.682	place	mcl_colorblocks:hardened_clay_orange	-6,42,4	-	-8.36,51.34,-12.94,25.0140
619.995	place	mcl_core:gravel	-23,38,17	-	-10.85,55.83,-5.71,25.8493
621.310	place	mcl_colorblocks:hardened_clay_orange	-45,33,-2	-	-17.67,52.09,-2.03,26.5313
622.628	place	mcl_colorblocks:hardened_clay_orange	-26,37,18	-	-22.56,49.66,2.80,25.2492
623.942	place	mcl_core:brick_block	-4,41,4	-	-18.18,49.10,7.22,23.3599
625.255	place	mcl_colorblocks:hardened_clay_orange	-8,48,-9	-	-12.48,50.53,2.22,22.4083
626.574	place	mcl_books:bookshelf	-18,39,-15	-	-12.19,51.75,-5.52,21.6923
627.890	place	mcl_core:gravel	-29,37,-26	-	-16.72,51.31,-11.86,21.3194
630.523	redig	mcl_core:brick_block	1,42,-3	472.575	-8.77,51.60,-14.73,24.8295
633.154	place	mcl_colorblocks:hardened_clay_orange	-35,41,4	-	-16.05,52.74,-2.42,26.3766
634.469	place	mcl_core:gravel	-29,42,13	-	-22.34,49.86,1.09,25.3927
635.786	place	mcl_core:mossycobble	-7,41,7	-	-19.78,48.90,7.17,23.6425
637.101	redig	mcl_books:bookshelf	-3,41,-1	260.659	-13.23,50.34,3.38,22.5878
638.417	place	mcl_core:brick_block	-15,44,-21	-	-11.84,51.73,-4.19,21.8050
639.732	place	mcl_colorblocks:hardened_clay_orange	-35,37,-25	-	-15.87,51.63,-10.80,21.1562
642.360	place	mcl_colorblocks:hardened_clay_orange	-5,41,4	-	-9.22,51.45,-15.62,24.6718
645.014	place	mcl_colorblocks:hardened_clay_orange	-37,34,2	-	-14.87,53.67,-2.43,26.2704
646.332	redig	mcl_core:brick_block	-38,34,8	512.039	-22.06,50.16,0.06,25.6379
647.647	place	mcl_colorblocks:hardened_clay_orange	-9,40,11	-	-21.37,48.73,7.02,23.9684
648.964	redig	mcl_core:gravel	0,41,0	423.861	-14.37,50.13,4.44,22.7060
650.282	place	mcl_core:brick_block	-13,41,-21	-	-12.13,51.13,-2.93,21.9278
651.597	place	mcl_colorblocks:hardened_clay_orange	-32,37,-24	-	-15.23,51.66,-10.03,21.2542
652.915	place	mcl_core:mossycobble	-1,36,-40	-	-15.65,51.71,-17.01,22.5413
654.227	place	mcl_core:mossycobble	1,41,-2	-	-9.52,51.52,-16.81,24.5269
655.546	place	mcl_core:birchwood	-14,40,12	-	-8.52,53.74,-9.21,25.3975
659.499	redig	mcl_colorblocks:hardened_clay_orange	-24,38,18	109.288	-22.80,48.68,6.01,24.6510
660.812	place	mcl_core:mossycobble	-1,41,-2	-	-15.70,49.42,5.84,22.9480
662.165	redig	mcl_colorblocks:hardened_clay_orange	-5,41,-13	290.939	-11.82,50.88,-1.04,22.1291
663.480	redig	mcl_core:gravel	-25,37,-19	93.500	-13.45,51.56,-8.60,21.4533
664.793	place	mcl_colorblocks:hardened_clay_orange	-16,37,-39	-	-16.79,50.63,-15.17,22.2175
666.110	place	mcl_core:brick_block	2,41,-3	-	-11.37,52.88,-18.62,24.1371
667.425	place	mcl_core:brick_block	-7,48,-8	-	-8.54,51.51,-11.60,25.1958
670.056	place	mcl_core:brick_block	-39,34,0	-	-19.21,51.17,-1.79,26.5330
671.373	redig	mcl_core:mossycobble	-26,38,21	331.781	-22.76,49.03,4.37,25.1562
672.688	place	mcl_core:birchwood	-3,41,1	-	-16.87,49.25,6.77,23.1442
674.001	place	mcl_core:mossycobble	-5,40,-18	-	-12.27,50.79,0.71,22.2203
675.314	place	mcl_colorblocks:hardened_clay_orange	-24,38,-28	-	-13.37,51.62,-6.93,21.5239
676.630	place	mcl_core:mossycobble	-8,37,-37	-	-17.15,50.58,-13.52,22.2094
677.947	place	mcl_core:gravel	11,40,-14	-	-12.25,52.93,-18.76,23.7502
679.263	place	mcl_colorblocks:hardened_clay_orange	-12,40,-5	-	-8.15,51.32,-12.58,25.0623
680.578	place	mcl_core:birchwood	-28,42,13	-	-10.87,56.06,-5.39,25.8671
681.894	redig	mcl_core:brick_block	-30,36,10	513.352	-17.75,52.09,-1.82,26.5465
683.207	place	mcl_core:gravel	-26,38,22	-	-22.78,49.37,2.89,25.2814
684.521	place	mcl_core:mossycobble	-9,41,6	-	-18.22,48.96,7.01,23.3235
685.836	place	mcl_books:bookshelf	-9,46,-9	-	-12.70,50.53,1.80,22.3686
687.146	place	mcl_colorblocks:hardened_clay_orange	-19,38,-22	-	-12.84,51.86,-5.89,21.6348
688.473	place	mcl_core:gravel	-23,37,-35	-	-17.21,50.94,-12.45,21.7586
689.789	place	mcl_colorblocks:hardened_clay_orange	10,39,-22	-	-13.38,53.26,-18.78,23.4106
691.104	place	mcl_core:brick_block	-5,41,5	-	-8.44,51.41,-13.47,24.9471
693.734	redig	mcl_core:brick_block	-25,38,8	129.005	-16.84,52.55,-1.75,26.4277
695.050	place	mcl_colorblocks:hardened_clay_orange	-24,38,17	-	-22.72,49.60,2.22,25.3938
696.379	redig	mcl_core:brick_block	-12,40,11	594.964	-19.16,48.84,7.38,23.4526
697.699	place	mcl_core:brick_block	-5,41,-7	-	-13.11,50.40,2.76,22.4766
699.015	place	mcl_core:mossycobble	-15,45,-18	-	-12.39,51.75,-4.93,21.7496
700.328	place	mcl_colorblocks:hardened_clay_orange	-29,38,-27	-	-16.56,51.40,-11.49,21.2244
702.957	place	mcl_core:brick_block	-3,41,-10	-	-8.76,51.57,-14.88,24.7908
705.585	place	mcl_colorblocks:hardened_clay_orange	-32,41,5	-	-15.36,53.45,-2.09,26.2818
706.900	place	mcl_core:mossycobble	-26,37,13	-	-22.21,50.05,0.96,25.6191
708.213	redig	mcl_core:birchwood	-11,40,10	194.842	-20.84,48.80,7.51,23.8019
709.530	place	mcl_colorblocks:hardened_clay_orange	-5,42,-3	-	-14.02,50.19,4.32,22.6625
710.844	place	mcl_core:mossycobble	-14,44,-20	-	-11.99,51.26,-3.11,21.9041
712.159	place	mcl_books:bookshelf	-29,37,-24	-	-15.35,51.57,-10.07,21.2104
713.477	place	mcl_colorblocks:hardened_clay_orange	-2,36,-39	-	-15.65,51.66,-16.98,22.5637
714.793	place	mcl_core:mossycobble	2,41,-5	-	-9.50,51.51,-16.33,24.5588
717.425	place	mcl_colorblocks:hardened_clay_orange	-36,35,8	-	-13.82,54.54,-2.78,26.1676
720.055	redig	mcl_core:gravel	-15,39,21	186.942	-22.48,48.67,6.63,24.3873
721.369	redig	mcl_colorblocks:hardened_clay_orange	-9,48,-4	225.132	-15.32,49.55,5.54,22.8469
722.686	redig	mcl_books:bookshelf	-14,39,-15	517.295	-12.37,50.86,-1.54,22.0018
724.001	place	mcl_colorblocks:hardened_clay_orange	-29,38,-29	-	-15.03,51.27,-8.80,21.3121
725.317	place	mcl_books:bookshelf	-5,38,-35	-	-16.04,50.43,-15.67,22.5254
726.633	place	mcl_core:gravel	5,41,-3	-	-9.90,51.61,-17.32,24.3476
727.939	place	mcl_core:mossycobble	-8,40,15	-	-7.96,53.10,-10.03,25.2999
730.570	redig	mcl_core:mossycobble	-34,41,8	463.359	-19.47,51.28,-1.28,26.7035
731.884	place	mcl_books:bookshelf	-25,39,26	-	-23.21,48.89,4.65,25.1657
733.198	redig	mcl_core:birchwood	0,41,1	539.680	-16.86,49.20,6.32,23.0852
734.512	redig	mcl_books:bookshelf	-11,40,-15	431.771	-12.37,50.65,0.13,22.2221
735.829	redig	mcl_core:gravel	-14,41,-22	146.124	-13.45,51.54,-7.53,21.5202
737.148	place	mcl_core:birchwood	-8,37,-34	-	-17.03,50.77,-14.17,22.2001
738.471	place	mcl_core:gravel	12,40,-11	-	-11.92,53.07,-18.85,23.9090
739.786	place	mcl_core:brick_block	-4,42,-2	-	-8.30,51.33,-12.29,25.1060
741.106	place	mcl_core:mossycobble	-27,42,17	-	-11.23,56.22,-5.15,25.8869
742.422	place	mcl_core:gravel	-38,34,5	-	-18.22,51.92,-1.84,26.5832
743.740	place	mcl_core:birchwood	-27,38,21	-	-22.68,49.39,3.36,25.2162
745.058	place	mcl_core:gravel	-2,41,6	-	-17.66,49.12,7.02,23.2722
746.377	place	mcl_core:birchwood	-8,47,-6	-	-12.24,50.58,1.62,22.3573
747.699	place	mcl_core:mossycobble	-18,41,-22	-	-12.50,51.66,-6.12,21.6113
749.015	place	mcl_books:bookshelf	-24,38,-34	-	-17.13,51.11,-12.40,21.6840
750.329	place	mcl_core:mossycobble	10,39,-25	-	-13.64,53.63,-18.96,23.2963
751.640	redig	mcl_colorblocks:hardened_clay_orange	-6,41,-4	490.982	-8.46,51.52,-13.96,24.8928
754.276	place	mcl_core:birchwood	-33,35,1	-	-15.96,52.96,-1.58,26.3708
755.643	place	mcl_core:mossycobble	-25,38,18	-	-22.74,49.69,1.69,25.4972
756.954	redig	mcl_colorblocks:hardened_clay_orange	-5,41,4	642.360	-20.14,48.80,7.48,23.5930
758.269	place	mcl_books:bookshelf	-9,48,-4	-	-13.73,50.32,3.46,22.5509
759.586	redig	mcl_core:birchwood	-15,39,-14	125.075	-12.50,51.54,-4.17,21.8034
760.904	place	mcl_core:gravel	-31,38,-26	-	-16.34,51.17,-10.95,21.2733
763.532	redig	mcl_core:gravel	5,41,-6	484.405	-8.85,51.43,-15.23,24.7166
766.181	place	mcl_core:mossycobble	-36,41,7	-	-15.20,53.73,-2.48,26.3359
767.494	place	mcl_core:brick_block	-25,37,16	-	-22.01,50.14,0.40,25.4972
768.805	place	mcl_books:bookshelf	-5,40,12	-	-20.64,48.99,7.19,23.8740
770.125	redig	mcl_core:mossycobble	1,41,-1	581.812	-13.70,50.22,4.29,22.6854
771.439	redig	mcl_core:birchwood	-15,39,-15	456.782	-11.69,51.24,-3.12,21.8913
772.754	place	mcl_core:gravel	-34,37,-27	-	-15.04,51.76,-10.11,21.2232
774.070	place	mcl_core:gravel	-4,37,-38	-	-16.00,51.65,-16.96,22.5097
775.381	place	mcl_core:mossycobble	1,41,-1	-	-9.89,51.80,-16.88,24.5131
776.696	place	mcl_books:bookshelf	-16,40,14	-	-8.94,53.24,-9.32,25.4229
778.011	place	mcl_core:mossycobble	-29,37,3	-	-13.78,53.96,-3.31,26.1559
779.345	place	mcl_core:brick_block	-39,36,17	-	-21.25,50.41,-0.78,25.9315
780.660	place	mcl_core:mossycobble	-14,39,15	-	-22.00,48.90,6.62,24.3756
781.975	place	mcl_core:birchwood	-9,46,-3	-	-14.83,49.80,5.50,22.8450
783.288	place	mcl_core:mossycobble	-10,39,-22	-	-11.74,50.98,-1.53,22.0390
784.611	place	mcl_core:gravel	-28,38,-29	-	-14.16,51.67,-8.92,21.3391
785.925	place	mcl_core:mossycobble	-8,37,-33	-	-16.72,50.57,-15.50,22.3864
787.237	place	mcl_core:mossycobble	0,41,-9	-	-10.87,52.38,-17.88,24.2651
788.551	place	mcl_core:mossycobble	-12,40,9	-	-8.67,51.65,-10.64,25.2890
791.189	place	mcl_core:gravel	-39,34,4	-	-20.16,50.76,-1.53,26.5379
792.504	redig	mcl_core:birchwood	-15,40,20	25.081	-22.75,48.85,5.35,24.9466
793.819	place	mcl_core:brick_block	0,41,-2	-	-15.90,49.41,6.04,23.0028
795.135	place	mcl_core:mossycobble	-8,39,-21	-	-11.84,50.86,-0.46,22.1647
796.450	place	mcl_core:mossycobble	-23,38,-24	-	-13.31,51.59,-8.06,21.4731
797.763	place	mcl_colorblocks:hardened_clay_orange	-8,37,-38	-	-16.94,50.79,-14.55,22.2017
799.076	place	mcl_core:mossycobble	7,42,-7	-	-11.75,53.18,-18.79,23.9974
800.390	place	mcl_core:mossycobble	-11,40,-2	-	-8.39,51.36,-12.06,25.1343
803.021	place	mcl_core:brick_block	-41,34,4	-	-18.62,51.60,-1.88,26.5447
804.336	place	mcl_core:mossycobble	-27,38,25	-	-22.62,49.37,3.76,25.1798
805.681	redig	mcl_core:mossycobble	-7,41,7	635.786	-17.11,49.28,6.90,23.1995
806.997	place	mcl_core:birchwood	-14,41,-3	-	-12.14,50.73,1.11,22.2896
808.319	place	mcl_core:mossycobble	-14,39,-14	-	-12.71,51.59,-6.64,21.5928
809.632	redig	mcl_colorblocks:hardened_clay_orange	-28,37,-24	481.774	-17.18,51.07,-12.98,21.8238
810.949	place	mcl_core:mossycobble	8,39,-19	-	-13.30,53.76,-19.14,23.5205
812.283	place	mcl_colorblocks:hardened_clay_orange	-8,41,7	-	-8.55,51.50,-13.42,24.9802
814.915	place	mcl_colorblocks:hardened_clay_orange	-38,34,0	-	-16.95,52.39,-1.58,26.4295
816.264	place	mcl_core:brick_block	-26,42,15	-	-22.92,49.44,2.53,25.3798
817.579	place	mcl_books:bookshelf	-7,42,9	-	-19.13,48.84,7.39,23.4181
818.895	place	mcl_core:birchwood	-6,46,-7	-	-13.12,50.40,2.69,22.4757
820.209	redig	mcl_colorblocks:hardened_clay_orange	-25,37,-17	30.339	-12.53,51.90,-4.98,21.7154
821.529	place	mcl_core:mossycobble	-27,38,-32	-	-16.88,51.07,-11.50,21.3784
824.158	redig	mcl_core:birchwood	3,41,-3	181.678	-8.56,51.55,-14.72,24.7906
826.774	place	mcl_books:bookshelf	-29,36,4	-	-15.14,53.80,-2.05,26.3070
828.092	redig	mcl_colorblocks:hardened_clay_orange	-36,35,8	717.425	-22.23,50.15,0.45,25.6130
829.408	place	mcl_core:mossycobble	-6,40,12	-	-21.14,48.76,7.23,23.8776
830.722	redig	mcl_core:brick_block	-8,47,-4	176.423	-14.24,50.14,4.33,22.6848
832.036	redig	mcl_books:bookshelf	-18,39,-14	347.550	-12.07,51.20,-3.06,21.9237
833.349	place	mcl_core:gravel	-32,37,-22	-	-15.29,51.67,-10.07,21.2271
834.667	place	mcl_core:gravel	-6,37,-38	-	-15.56,51.69,-17.00,22.5652
835.995	place	mcl_core:gravel	4,41,-1	-	-9.38,51.50,-16.67,24.5397
837.313	place	mcl_core:gravel	-13,40,12	-	-8.51,54.12,-9.06,25.4225
839.951	place	mcl_colorblocks:hardened_clay_orange	-35,41,8	-	-20.78,50.75,-0.78,26.3722
841.267	redig	mcl_colorblocks:hardened_clay_orange	-25,38,22	343.616	-23.11,48.67,6.22,24.6604
842.583	redig	mcl_core:mossycobble	-12,40,-3	558.114	-16.02,49.39,6.02,22.9283
843.897	redig	mcl_core:gravel	-8,40,-17	371.235	-12.38,50.84,-0.73,22.1146
845.214	redig	mcl_core:gravel	-18,41,-21	408.081	-14.04,51.65,-8.32,21.4687
846.528	place	mcl_core:gravel	-6,37,-34	-	-16.41,50.64,-15.23,22.3335
847.841	place	mcl_books:bookshelf	9,41,-10	-	-10.76,52.37,-18.47,24.1543
849.155	place	mcl_core:mossycobble	-12,40,-6	-	-7.96,51.65,-11.43,25.1882
850.470	place	mcl_core:brick_block	-26,37,17	-	-11.34,56.66,-4.50,25.9338
851.782	place	mcl_core:brick_block	-43,40,-1	-	-18.40,51.97,-1.33,26.5903
853.099	redig	mcl_core:birchwood	-30,42,16	329.142	-23.08,49.15,3.76,25.2470
854.415	place	mcl_core:birchwood	0,41,1	-	-17.87,49.05,7.07,23.2316
855.729	place	mcl_core:brick_block	-8,47,-8	-	-12.69,50.55,1.48,22.3190
857.046	place	mcl_core:brick_block	-22,38,-16	-	-13.16,51.81,-6.24,21.5883
858.361	place	mcl_core:birchwood	-17,38,-35	-	-17.26,50.65,-12.80,21.9860
859.676	place	mcl_core:mossycobble	10,40,-19	-	-12.75,53.11,-18.67,23.5442
860.998	redig	mcl_core:mossycobble	-4,41,-1	412.029	-8.09,51.31,-12.95,24.9835
862.315	place	mcl_books:bookshelf	-24,38,10	-	-10.29,56.16,-5.58,25.7965
864.945	place	mcl_core:gravel	-26,37,11	-	-22.92,49.51,2.14,25.4204
866.261	redig	mcl_colorblocks:hardened_clay_orange	-7,41,1	576.553	-19.52,48.79,7.34,23.4724
867.574	place	mcl_core:brick_block	-13,40,-7	-	-13.40,50.42,2.86,22.4993
868.891	place	mcl_books:bookshelf	-17,39,-15	-	-12.50,51.72,-4.82,21.7594
870.206	place	mcl_core:birchwood	-35,37,-28	-	-16.71,51.27,-11.36,21.2307
872.836	redig	mcl_core:brick_block	-9,48,-5	346.234	-8.70,51.53,-15.10,24.7613
875.463	place	mcl_core:brick_block	-32,35,3	-	-15.57,53.31,-2.65,26.3338
876.781	redig	mcl_core:brick_block	-31,36,8	6.594	-22.06,49.99,0.83,25.4609
878.081	place	mcl_books:bookshelf	-6,41,11	-	-20.28,49.08,7.37,23.8048
879.398	place	mcl_core:birchwood	-10,46,-3	-	-13.46,50.21,4.19,22.6459
880.711	place	mcl_core:birchwood	-17,38,-23	-	-11.56,51.23,-3.27,21.8880
882.026	place	mcl_core:birchwood	-27,38,-25	-	-15.05,51.91,-10.16,21.1827
883.340	place	mcl_books:bookshelf	-3,37,-35	-	-16.10,51.75,-16.88,22.5213
884.655	place	mcl_core:birchwood	-3,41,2	-	-9.96,51.85,-16.79,24.5146
885.969	place	mcl_core:birchwood	-19,39,13	-	-9.01,53.21,-9.22,25.4099
889.913	redig	mcl_core:birchwood	-16,39,15	583.125	-22.42,48.73,6.71,24.5001
891.230	place	mcl_core:birchwood	-1,41,-3	-	-15.26,49.68,5.96,22.8825
892.545	place	mcl_books:bookshelf	-7,39,-20	-	-11.88,50.92,-0.94,22.0753
893.872	place	mcl_books:bookshelf	-27,38,-28	-	-13.96,51.81,-8.47,21.4036
895.184	place	mcl_core:gravel	-6,36,-39	-	-16.61,50.80,-15.13,22.3666
896.499	place	mcl_core:brick_block	4,41,-7	-	-10.88,52.39,-18.32,24.1561
897.813	place	mcl_core:birchwood	-7,46,-4	-	-8.10,51.66,-11.27,25.1939
899.130	place	mcl_core:birchwood	-30,42,15	-	-11.50,56.71,-4.33,25.9371
900.446	redig	mcl_books:bookshelf	-29,36,4	826.774	-18.59,51.81,-1.20,26.6062
901.761	redig	mcl_colorblocks:hardened_clay_orange	-21,38,17	130.327	-23.06,49.12,4.10,25.2280
